ID,Sex,Marital status,Age,Education,Income,Occupation,Settlement size
100001514,1,non-single (divorced / separated / married / widowed),25,high school,89331,unemployed / unskilled,0
100001515,1,non-single (divorced / separated / married / widowed),37,high school,125359,unemployed / unskilled,0
100001516,1,single,31,high school,124110,skilled employee / official,0
100001517,1,single,25,high school,93526,unemployed / unskilled,0
100001518,1,non-single (divorced / separated / married / widowed),21,high school,70170,unemployed / unskilled,0
100001519,1,non-single (divorced / separated / married / widowed),27,high school,82357,unemployed / unskilled,0
100001520,1,non-single (divorced / separated / married / widowed),29,high school,126745,skilled employee / official,0
100001521,1,non-single (divorced / separated / married / widowed),30,high school,103326,skilled employee / official,1
100001522,1,non-single (divorced / separated / married / widowed),26,high school,116048,skilled employee / official,1
100001523,1,non-single (divorced / separated / married / widowed),40,university,137115,unemployed / unskilled,0
100001524,1,non-single (divorced / separated / married / widowed),23,high school,105365,skilled employee / official,1
100001525,1,non-single (divorced / separated / married / widowed),31,high school,95911,skilled employee / official,0
100001526,1,non-single (divorced / separated / married / widowed),29,high school,88669,unemployed / unskilled,0
100001527,1,single,22,high school,103776,unemployed / unskilled,0
100001528,1,non-single (divorced / separated / married / widowed),26,high school,108864,skilled employee / official,1
100001529,1,single,39,high school,106037,skilled employee / official,1
100001530,1,single,35,high school,84851,unemployed / unskilled,0
100001531,1,non-single (divorced / separated / married / widowed),26,high school,95748,skilled employee / official,1
100001532,1,non-single (divorced / separated / married / widowed),28,high school,133616,skilled employee / official,1
100001533,1,non-single (divorced / separated / married / widowed),56,university,132752,skilled employee / official,0
100001534,1,non-single (divorced / separated / married / widowed),22,high school,95712,skilled employee / official,1
100001535,1,non-single (divorced / separated / married / widowed),26,high school,109063,skilled employee / official,0
100001536,1,single,41,high school,113521,skilled employee / official,0
100001537,1,non-single (divorced / separated / married / widowed),29,high school,109380,skilled employee / official,1
100001538,1,non-single (divorced / separated / married / widowed),42,university,82558,unemployed / unskilled,0
100001539,1,non-single (divorced / separated / married / widowed),50,university,124777,skilled employee / official,1
100001540,1,non-single (divorced / separated / married / widowed),33,high school,133542,skilled employee / official,0
100001541,1,non-single (divorced / separated / married / widowed),28,high school,116492,skilled employee / official,1
100001542,1,non-single (divorced / separated / married / widowed),27,high school,68834,unemployed / unskilled,0
100001543,1,non-single (divorced / separated / married / widowed),27,high school,124023,skilled employee / official,0
100001544,1,single,28,high school,63882,unemployed / unskilled,0
100001545,1,non-single (divorced / separated / married / widowed),24,high school,122492,skilled employee / official,1
100001546,1,single,28,high school,141453,management / self-employed / highly qualified employee / officer,1
100001547,1,non-single (divorced / separated / married / widowed),32,high school,99327,skilled employee / official,0
100001548,1,single,32,high school,45590,unemployed / unskilled,0
100001549,1,single,30,high school,71167,unemployed / unskilled,0
100001550,1,non-single (divorced / separated / married / widowed),29,high school,111992,skilled employee / official,0
100001551,1,non-single (divorced / separated / married / widowed),37,high school,145140,skilled employee / official,1
100001552,1,non-single (divorced / separated / married / widowed),24,high school,49672,unemployed / unskilled,0
100001553,1,non-single (divorced / separated / married / widowed),36,high school,75536,unemployed / unskilled,0
100001554,1,non-single (divorced / separated / married / widowed),40,university,86720,unemployed / unskilled,0
100001555,1,non-single (divorced / separated / married / widowed),51,university,97729,unemployed / unskilled,0
100001556,1,non-single (divorced / separated / married / widowed),33,high school,106808,unemployed / unskilled,0
100001557,1,single,31,high school,117971,skilled employee / official,0
100001558,1,non-single (divorced / separated / married / widowed),29,high school,97731,skilled employee / official,1
100001559,1,single,48,university,109196,unemployed / unskilled,0
100001560,1,non-single (divorced / separated / married / widowed),25,high school,94905,skilled employee / official,0
100001561,1,single,28,high school,57480,unemployed / unskilled,0
100001562,1,non-single (divorced / separated / married / widowed),23,high school,109175,skilled employee / official,1
100001563,1,non-single (divorced / separated / married / widowed),32,high school,111174,skilled employee / official,1
100001564,1,non-single (divorced / separated / married / widowed),34,high school,127255,skilled employee / official,0
100001565,1,single,23,high school,115499,skilled employee / official,0
100001566,1,non-single (divorced / separated / married / widowed),25,high school,109499,skilled employee / official,1
100001567,1,single,25,high school,104696,skilled employee / official,0
100001568,1,non-single (divorced / separated / married / widowed),27,high school,104467,skilled employee / official,0
100001569,1,non-single (divorced / separated / married / widowed),29,high school,120157,skilled employee / official,0
100001570,1,non-single (divorced / separated / married / widowed),46,university,81200,unemployed / unskilled,0
100001571,1,non-single (divorced / separated / married / widowed),61,university,97558,unemployed / unskilled,0
100001572,1,non-single (divorced / separated / married / widowed),25,high school,95914,skilled employee / official,0
100001573,1,non-single (divorced / separated / married / widowed),67,graduate school,128053,skilled employee / official,0
100001574,1,non-single (divorced / separated / married / widowed),49,university,101734,unemployed / unskilled,0
100001575,1,non-single (divorced / separated / married / widowed),21,high school,126009,skilled employee / official,0
100001576,1,single,19,high school,91232,unemployed / unskilled,0
100001577,1,non-single (divorced / separated / married / widowed),67,graduate school,128343,unemployed / unskilled,0
100001578,1,non-single (divorced / separated / married / widowed),31,high school,110040,skilled employee / official,1
100001579,1,non-single (divorced / separated / married / widowed),27,high school,38247,unemployed / unskilled,0
100001580,1,non-single (divorced / separated / married / widowed),37,high school,129027,unemployed / unskilled,0
100001581,1,non-single (divorced / separated / married / widowed),27,high school,115026,skilled employee / official,0
100001582,1,single,36,high school,130323,skilled employee / official,0
100001583,1,non-single (divorced / separated / married / widowed),24,high school,103181,skilled employee / official,1
100001584,1,non-single (divorced / separated / married / widowed),31,high school,138307,skilled employee / official,1
100001585,1,non-single (divorced / separated / married / widowed),29,high school,122564,unemployed / unskilled,0
100001586,1,single,28,high school,82351,unemployed / unskilled,0
100001587,1,non-single (divorced / separated / married / widowed),34,high school,125351,skilled employee / official,0
100001588,1,non-single (divorced / separated / married / widowed),26,high school,82940,unemployed / unskilled,0
100001589,1,single,21,high school,108029,skilled employee / official,0
100001590,1,non-single (divorced / separated / married / widowed),63,university,82734,unemployed / unskilled,0
100001591,1,single,38,university,116816,unemployed / unskilled,0
100001592,1,non-single (divorced / separated / married / widowed),20,high school,113472,unemployed / unskilled,0
100001593,1,non-single (divorced / separated / married / widowed),44,university,143343,skilled employee / official,1
100001594,1,non-single (divorced / separated / married / widowed),31,high school,104074,skilled employee / official,1
100001595,1,single,33,high school,138525,skilled employee / official,1
100001596,1,non-single (divorced / separated / married / widowed),49,university,106960,unemployed / unskilled,0
100001597,1,single,26,high school,108323,skilled employee / official,0
100001598,1,non-single (divorced / separated / married / widowed),28,high school,95784,skilled employee / official,0
100001599,1,non-single (divorced / separated / married / widowed),30,high school,140673,skilled employee / official,1
100001600,1,non-single (divorced / separated / married / widowed),36,high school,104235,skilled employee / official,1
100001601,1,non-single (divorced / separated / married / widowed),27,high school,54041,unemployed / unskilled,0
100001602,0,single,23,other / unknown,107961,unemployed / unskilled,0
100001603,0,single,31,other / unknown,113757,skilled employee / official,0
100001604,1,non-single (divorced / separated / married / widowed),27,high school,94884,skilled employee / official,0
100001605,1,non-single (divorced / separated / married / widowed),25,high school,126041,skilled employee / official,0
100001606,1,non-single (divorced / separated / married / widowed),23,high school,64952,unemployed / unskilled,0
100001607,0,non-single (divorced / separated / married / widowed),27,high school,66764,unemployed / unskilled,0
100001608,1,single,38,high school,67861,unemployed / unskilled,0
100001609,0,single,44,high school,113516,unemployed / unskilled,0
100001610,1,non-single (divorced / separated / married / widowed),42,high school,46109,unemployed / unskilled,0
100001611,1,non-single (divorced / separated / married / widowed),25,high school,103651,unemployed / unskilled,0
100001612,0,non-single (divorced / separated / married / widowed),40,high school,75043,unemployed / unskilled,0
100001613,1,non-single (divorced / separated / married / widowed),24,high school,116473,unemployed / unskilled,0
100001614,1,single,39,high school,96614,unemployed / unskilled,0
100001615,0,single,24,other / unknown,66447,unemployed / unskilled,0
100001616,1,single,50,high school,119068,skilled employee / official,0
100001617,1,non-single (divorced / separated / married / widowed),28,high school,122973,unemployed / unskilled,0
100001618,1,non-single (divorced / separated / married / widowed),36,high school,81609,unemployed / unskilled,0
100001619,0,single,36,high school,105519,skilled employee / official,0
100001620,1,non-single (divorced / separated / married / widowed),40,high school,86649,unemployed / unskilled,0
100001621,1,single,31,other / unknown,76384,unemployed / unskilled,0
100001622,0,non-single (divorced / separated / married / widowed),27,high school,67136,unemployed / unskilled,0
100001623,1,non-single (divorced / separated / married / widowed),35,high school,93155,unemployed / unskilled,0
100001624,0,single,51,high school,124183,unemployed / unskilled,0
100001625,1,single,26,other / unknown,64860,unemployed / unskilled,0
100001626,0,single,33,high school,87232,unemployed / unskilled,0
100001627,1,non-single (divorced / separated / married / widowed),27,high school,92304,unemployed / unskilled,0
100001628,0,single,38,high school,84254,unemployed / unskilled,0
100001629,1,single,30,other / unknown,106696,skilled employee / official,0
100001630,0,single,28,other / unknown,113212,skilled employee / official,0
100001631,0,single,23,other / unknown,71076,unemployed / unskilled,0
100001632,1,non-single (divorced / separated / married / widowed),23,high school,114270,unemployed / unskilled,0
100001633,1,non-single (divorced / separated / married / widowed),26,high school,125538,skilled employee / official,0
100001634,1,non-single (divorced / separated / married / widowed),21,high school,92442,unemployed / unskilled,0
100001635,1,single,36,high school,75297,unemployed / unskilled,0
100001636,1,non-single (divorced / separated / married / widowed),24,high school,65707,unemployed / unskilled,0
100001637,0,single,41,high school,120387,skilled employee / official,0
100001638,0,single,42,high school,120946,skilled employee / official,0
100001639,0,single,27,other / unknown,73265,unemployed / unskilled,0
100001640,0,non-single (divorced / separated / married / widowed),40,high school,77481,unemployed / unskilled,0
100001641,1,non-single (divorced / separated / married / widowed),34,high school,91282,unemployed / unskilled,0
100001642,0,single,40,high school,104405,unemployed / unskilled,0
100001643,0,single,33,high school,99646,skilled employee / official,0
100001644,1,single,49,high school,97791,unemployed / unskilled,0
100001645,0,single,28,other / unknown,81878,unemployed / unskilled,0
100001646,1,non-single (divorced / separated / married / widowed),26,high school,107908,skilled employee / official,0
100001647,1,single,40,high school,98608,unemployed / unskilled,0
100001648,0,single,47,high school,95228,unemployed / unskilled,0
100001649,1,non-single (divorced / separated / married / widowed),41,high school,128163,skilled employee / official,0
100001650,1,non-single (divorced / separated / married / widowed),29,high school,94325,unemployed / unskilled,0
100001651,1,non-single (divorced / separated / married / widowed),37,high school,90815,unemployed / unskilled,0
100001652,0,single,31,other / unknown,120719,skilled employee / official,0
100001653,0,single,35,high school,110159,skilled employee / official,0
100001654,0,single,35,high school,124490,skilled employee / official,0
100001655,1,non-single (divorced / separated / married / widowed),29,high school,75161,unemployed / unskilled,0
100001656,1,single,37,high school,127206,skilled employee / official,0
100001657,0,single,37,high school,83660,unemployed / unskilled,0
100001658,1,non-single (divorced / separated / married / widowed),26,high school,87400,unemployed / unskilled,0
100001659,1,non-single (divorced / separated / married / widowed),28,high school,78942,unemployed / unskilled,0
100001660,1,non-single (divorced / separated / married / widowed),23,high school,88452,unemployed / unskilled,0
100001661,0,single,38,high school,104128,skilled employee / official,0
100001662,1,non-single (divorced / separated / married / widowed),30,high school,100313,skilled employee / official,0
100001663,1,single,45,high school,107387,skilled employee / official,0
100001664,0,single,24,other / unknown,84355,unemployed / unskilled,0
100001665,1,single,35,high school,112723,skilled employee / official,0
100001666,1,non-single (divorced / separated / married / widowed),41,high school,115892,skilled employee / official,0
100001667,0,non-single (divorced / separated / married / widowed),30,high school,106597,skilled employee / official,0
100001668,1,non-single (divorced / separated / married / widowed),30,high school,121327,skilled employee / official,0
100001669,1,non-single (divorced / separated / married / widowed),26,high school,92559,unemployed / unskilled,0
100001670,1,non-single (divorced / separated / married / widowed),25,high school,87537,unemployed / unskilled,0
100001671,1,non-single (divorced / separated / married / widowed),23,high school,70569,unemployed / unskilled,0
100001672,1,non-single (divorced / separated / married / widowed),27,high school,85294,unemployed / unskilled,0
100001673,1,single,26,other / unknown,70905,unemployed / unskilled,0
100001674,0,single,25,other / unknown,103716,unemployed / unskilled,0
100001675,0,non-single (divorced / separated / married / widowed),27,high school,94947,skilled employee / official,0
100001676,1,single,42,high school,80116,unemployed / unskilled,0
100001677,0,single,35,high school,86492,unemployed / unskilled,0
100001678,1,non-single (divorced / separated / married / widowed),25,high school,88672,unemployed / unskilled,0
100001679,1,non-single (divorced / separated / married / widowed),26,high school,82984,unemployed / unskilled,0
100001680,0,single,38,high school,128100,skilled employee / official,0
100001681,1,single,28,other / unknown,72869,unemployed / unskilled,0
100001682,0,non-single (divorced / separated / married / widowed),33,high school,112227,skilled employee / official,0
100001683,1,single,40,high school,94674,unemployed / unskilled,0
100001684,1,non-single (divorced / separated / married / widowed),23,high school,101003,skilled employee / official,0
100001685,1,single,25,other / unknown,112924,skilled employee / official,0
100001686,1,single,28,other / unknown,108645,unemployed / unskilled,0
100001687,0,single,41,high school,69415,unemployed / unskilled,0
100001688,1,single,50,high school,112204,unemployed / unskilled,0
100001689,1,non-single (divorced / separated / married / widowed),23,high school,109700,skilled employee / official,0
100001690,1,non-single (divorced / separated / married / widowed),26,high school,104484,skilled employee / official,0
100001691,1,non-single (divorced / separated / married / widowed),22,high school,61239,unemployed / unskilled,0
100001692,0,single,37,high school,119602,unemployed / unskilled,0
100001693,1,single,38,high school,81014,unemployed / unskilled,0
100001694,1,non-single (divorced / separated / married / widowed),22,high school,68165,unemployed / unskilled,0
100001695,1,single,30,other / unknown,88652,unemployed / unskilled,0
100001696,0,single,38,high school,75705,unemployed / unskilled,0
100001697,1,non-single (divorced / separated / married / widowed),36,high school,104189,skilled employee / official,0
100001698,0,single,41,high school,71603,unemployed / unskilled,0
100001699,1,non-single (divorced / separated / married / widowed),29,high school,121914,skilled employee / official,0
100001700,1,non-single (divorced / separated / married / widowed),31,high school,106637,skilled employee / official,0
100001701,1,single,31,other / unknown,99800,skilled employee / official,0
100001702,1,single,21,other / unknown,67629,unemployed / unskilled,0
100001703,0,single,32,other / unknown,120354,skilled employee / official,0
100001704,1,non-single (divorced / separated / married / widowed),35,high school,122110,skilled employee / official,0
100001705,0,single,29,other / unknown,89170,unemployed / unskilled,0
100001706,1,single,34,high school,109195,skilled employee / official,0
100001707,1,single,38,high school,92392,unemployed / unskilled,0
100001708,1,non-single (divorced / separated / married / widowed),33,high school,43805,unemployed / unskilled,0
100001709,1,non-single (divorced / separated / married / widowed),28,high school,68389,unemployed / unskilled,0
100001710,1,non-single (divorced / separated / married / widowed),28,high school,112521,skilled employee / official,0
100001711,0,single,21,other / unknown,59255,unemployed / unskilled,0
100001712,1,non-single (divorced / separated / married / widowed),29,high school,98612,unemployed / unskilled,0
100001713,1,non-single (divorced / separated / married / widowed),26,high school,70649,unemployed / unskilled,0
100001714,1,single,40,high school,95228,unemployed / unskilled,0
100001715,1,single,25,other / unknown,46865,unemployed / unskilled,0
100001716,0,non-single (divorced / separated / married / widowed),20,high school,101688,skilled employee / official,0
100001717,1,non-single (divorced / separated / married / widowed),23,high school,62618,unemployed / unskilled,0
100001718,1,single,27,other / unknown,102531,skilled employee / official,0
100001719,1,single,36,high school,100737,skilled employee / official,0
100001720,1,non-single (divorced / separated / married / widowed),25,high school,107321,skilled employee / official,0
100001721,1,non-single (divorced / separated / married / widowed),25,high school,112879,unemployed / unskilled,0
100001722,1,non-single (divorced / separated / married / widowed),34,high school,125372,unemployed / unskilled,0
100001723,1,single,24,other / unknown,69419,unemployed / unskilled,0
100001724,1,single,36,high school,124759,skilled employee / official,0
100001725,1,single,40,high school,79076,unemployed / unskilled,0
100001726,0,single,39,high school,84779,unemployed / unskilled,0
100001727,1,single,42,high school,77393,unemployed / unskilled,0
100001728,0,single,35,high school,113187,unemployed / unskilled,0
100001729,1,non-single (divorced / separated / married / widowed),27,high school,99100,skilled employee / official,0
100001730,0,single,27,other / unknown,64954,unemployed / unskilled,0
100001731,1,non-single (divorced / separated / married / widowed),23,high school,103244,skilled employee / official,0
100001732,1,non-single (divorced / separated / married / widowed),32,high school,124975,skilled employee / official,0
100001733,0,non-single (divorced / separated / married / widowed),28,high school,133582,skilled employee / official,0
100001734,0,single,22,other / unknown,103519,skilled employee / official,0
100001735,0,single,31,other / unknown,117813,skilled employee / official,0
100001736,1,non-single (divorced / separated / married / widowed),22,high school,119902,skilled employee / official,0
100001737,0,single,23,other / unknown,70783,unemployed / unskilled,0
100001738,1,non-single (divorced / separated / married / widowed),35,high school,125470,unemployed / unskilled,0
100001739,1,non-single (divorced / separated / married / widowed),26,high school,109782,unemployed / unskilled,0
100001740,1,non-single (divorced / separated / married / widowed),28,high school,78322,unemployed / unskilled,0
100001741,0,single,54,high school,125517,skilled employee / official,0
100001742,1,single,49,high school,102463,unemployed / unskilled,0
100001743,1,single,38,high school,89309,unemployed / unskilled,0
100001744,1,single,47,high school,110287,skilled employee / official,0
100001745,1,single,49,high school,122391,unemployed / unskilled,0
100001746,1,non-single (divorced / separated / married / widowed),30,high school,116399,skilled employee / official,0
100001747,1,single,32,other / unknown,81907,unemployed / unskilled,0
100001748,1,non-single (divorced / separated / married / widowed),24,high school,97909,unemployed / unskilled,0
100001749,1,single,25,other / unknown,68051,unemployed / unskilled,0
100001750,0,single,33,high school,82414,unemployed / unskilled,0
100001751,1,non-single (divorced / separated / married / widowed),34,high school,123089,skilled employee / official,0
100001752,1,non-single (divorced / separated / married / widowed),24,high school,66537,unemployed / unskilled,0
100001753,1,single,36,high school,127926,unemployed / unskilled,0
100001754,1,single,41,high school,78963,unemployed / unskilled,0
100001755,0,non-single (divorced / separated / married / widowed),33,high school,108694,skilled employee / official,0
100001756,1,non-single (divorced / separated / married / widowed),26,high school,100892,skilled employee / official,0
100001757,1,single,36,high school,119560,skilled employee / official,0
100001758,1,single,35,high school,116176,unemployed / unskilled,0
100001759,0,single,29,other / unknown,111854,skilled employee / official,0
100001760,1,non-single (divorced / separated / married / widowed),26,high school,69831,unemployed / unskilled,0
100001761,0,single,31,other / unknown,69375,unemployed / unskilled,0
100001762,0,non-single (divorced / separated / married / widowed),26,high school,71310,unemployed / unskilled,0
100001763,0,single,47,high school,73913,unemployed / unskilled,0
100001764,0,non-single (divorced / separated / married / widowed),20,high school,95492,skilled employee / official,0
100001765,0,single,45,high school,109329,unemployed / unskilled,0
100001766,0,single,36,high school,116027,skilled employee / official,0
100001767,0,non-single (divorced / separated / married / widowed),31,high school,81987,unemployed / unskilled,0
100001768,1,single,41,high school,83481,unemployed / unskilled,0
100001769,1,single,31,other / unknown,72361,unemployed / unskilled,0
100001770,1,non-single (divorced / separated / married / widowed),27,high school,106625,unemployed / unskilled,0
100001771,1,non-single (divorced / separated / married / widowed),32,high school,123707,skilled employee / official,0
100001772,1,single,43,high school,79353,unemployed / unskilled,0
100001773,1,single,32,other / unknown,68347,unemployed / unskilled,0
100001774,1,non-single (divorced / separated / married / widowed),29,high school,115832,skilled employee / official,0
100001775,0,single,37,high school,89946,unemployed / unskilled,0
100001776,1,single,35,high school,86319,unemployed / unskilled,0
100001777,1,non-single (divorced / separated / married / widowed),23,high school,70963,unemployed / unskilled,0
100001778,0,single,40,high school,106120,skilled employee / official,0
100001779,1,non-single (divorced / separated / married / widowed),26,high school,97856,skilled employee / official,0
100001780,0,single,28,other / unknown,61824,unemployed / unskilled,0
100001781,1,non-single (divorced / separated / married / widowed),40,high school,103907,skilled employee / official,0
100001782,1,non-single (divorced / separated / married / widowed),26,high school,99953,unemployed / unskilled,0
100001783,1,non-single (divorced / separated / married / widowed),23,high school,113413,skilled employee / official,0
100001784,0,single,26,other / unknown,107091,unemployed / unskilled,0
100001785,0,single,26,other / unknown,124783,skilled employee / official,0
100001786,1,single,49,high school,92281,unemployed / unskilled,0
100001787,1,non-single (divorced / separated / married / widowed),26,high school,96219,skilled employee / official,0
100001788,1,single,35,high school,86221,unemployed / unskilled,0
100001789,1,non-single (divorced / separated / married / widowed),24,high school,80962,unemployed / unskilled,0
100001790,1,single,46,high school,78754,unemployed / unskilled,0
100001791,0,single,26,other / unknown,60026,unemployed / unskilled,0
100001792,0,single,47,high school,88157,unemployed / unskilled,0
100001793,0,single,27,other / unknown,59881,unemployed / unskilled,0
100001794,0,non-single (divorced / separated / married / widowed),41,high school,112818,skilled employee / official,0
100001795,1,non-single (divorced / separated / married / widowed),29,high school,102250,skilled employee / official,0
100001796,1,non-single (divorced / separated / married / widowed),28,high school,38980,unemployed / unskilled,0
100001797,1,non-single (divorced / separated / married / widowed),33,high school,81807,unemployed / unskilled,0
100001798,1,single,50,high school,93148,unemployed / unskilled,0
100001799,1,non-single (divorced / separated / married / widowed),32,high school,108032,skilled employee / official,0
100001800,0,non-single (divorced / separated / married / widowed),31,high school,89335,unemployed / unskilled,0
100001801,0,single,52,high school,95639,unemployed / unskilled,0
100001802,0,single,53,high school,124902,skilled employee / official,0
100001803,1,non-single (divorced / separated / married / widowed),34,high school,87801,unemployed / unskilled,0
100001804,1,non-single (divorced / separated / married / widowed),22,high school,92538,skilled employee / official,0
100001805,0,non-single (divorced / separated / married / widowed),33,high school,83687,unemployed / unskilled,0
100001806,0,single,32,other / unknown,128310,skilled employee / official,0
100001807,1,single,45,high school,104754,unemployed / unskilled,0
100001808,0,non-single (divorced / separated / married / widowed),25,high school,68222,unemployed / unskilled,0
100001809,1,non-single (divorced / separated / married / widowed),41,high school,97006,unemployed / unskilled,0
100001810,1,single,36,high school,107372,unemployed / unskilled,0
100001811,1,non-single (divorced / separated / married / widowed),27,high school,110511,skilled employee / official,0
100001812,0,single,40,high school,72193,unemployed / unskilled,0
100001813,1,single,37,high school,95972,unemployed / unskilled,0
100001814,0,single,35,high school,105556,unemployed / unskilled,0
100001815,0,single,34,high school,88701,unemployed / unskilled,0
100001816,1,single,28,other / unknown,117710,skilled employee / official,0
100001817,1,single,44,high school,76057,unemployed / unskilled,0
100001818,0,non-single (divorced / separated / married / widowed),27,high school,100392,skilled employee / official,0
100001819,1,single,50,high school,113308,skilled employee / official,0
100001820,1,non-single (divorced / separated / married / widowed),18,high school,100924,skilled employee / official,0
100001821,1,single,25,other / unknown,72188,unemployed / unskilled,0
100001822,1,non-single (divorced / separated / married / widowed),40,high school,70431,unemployed / unskilled,0
100001823,0,non-single (divorced / separated / married / widowed),28,high school,110103,skilled employee / official,0
100001824,1,non-single (divorced / separated / married / widowed),23,high school,60825,unemployed / unskilled,0
100001825,1,non-single (divorced / separated / married / widowed),35,high school,75100,unemployed / unskilled,0
100001826,1,non-single (divorced / separated / married / widowed),28,high school,129327,skilled employee / official,0
100001827,1,single,23,other / unknown,95541,skilled employee / official,0
100001828,0,non-single (divorced / separated / married / widowed),34,high school,112777,skilled employee / official,0
100001829,1,non-single (divorced / separated / married / widowed),29,high school,51496,unemployed / unskilled,0
100001830,1,single,35,high school,102781,skilled employee / official,0
100001831,1,non-single (divorced / separated / married / widowed),32,high school,87494,unemployed / unskilled,0
100001832,1,single,46,high school,72728,unemployed / unskilled,0
100001833,1,non-single (divorced / separated / married / widowed),27,high school,114775,skilled employee / official,0
100001834,1,non-single (divorced / separated / married / widowed),25,high school,124359,skilled employee / official,0
100001835,1,non-single (divorced / separated / married / widowed),27,high school,101620,unemployed / unskilled,0
100001836,1,non-single (divorced / separated / married / widowed),24,high school,87964,unemployed / unskilled,0
100001837,1,single,33,other / unknown,69523,unemployed / unskilled,0
100001838,1,non-single (divorced / separated / married / widowed),24,high school,109486,skilled employee / official,0
100001839,1,single,28,other / unknown,77206,unemployed / unskilled,0
100001840,1,single,35,high school,53608,unemployed / unskilled,0
100001841,1,non-single (divorced / separated / married / widowed),30,high school,118677,skilled employee / official,0
100001842,0,single,43,high school,116512,skilled employee / official,0
100001843,0,non-single (divorced / separated / married / widowed),21,high school,114756,unemployed / unskilled,0
100001844,1,non-single (divorced / separated / married / widowed),24,high school,65852,unemployed / unskilled,0
100001845,0,single,34,high school,75626,unemployed / unskilled,0
100001846,1,non-single (divorced / separated / married / widowed),26,high school,127455,skilled employee / official,0
100001847,0,single,37,high school,107073,skilled employee / official,0
100001848,1,non-single (divorced / separated / married / widowed),32,high school,82196,unemployed / unskilled,0
100001849,1,non-single (divorced / separated / married / widowed),33,high school,106741,unemployed / unskilled,0
100001850,0,non-single (divorced / separated / married / widowed),28,high school,94518,skilled employee / official,0
100001851,1,non-single (divorced / separated / married / widowed),30,high school,114430,skilled employee / official,0
100001852,1,non-single (divorced / separated / married / widowed),26,high school,57165,unemployed / unskilled,0
100001853,1,single,25,other / unknown,109610,unemployed / unskilled,0
100001854,0,single,33,other / unknown,113619,skilled employee / official,0
100001855,1,non-single (divorced / separated / married / widowed),30,high school,93854,skilled employee / official,0
100001856,1,non-single (divorced / separated / married / widowed),26,high school,129022,skilled employee / official,0
100001857,0,non-single (divorced / separated / married / widowed),23,high school,66804,unemployed / unskilled,0
100001858,0,non-single (divorced / separated / married / widowed),25,high school,62689,unemployed / unskilled,0
100001859,1,single,40,high school,67619,unemployed / unskilled,0
100001860,0,single,46,high school,113495,unemployed / unskilled,0
100001861,1,non-single (divorced / separated / married / widowed),43,high school,48632,unemployed / unskilled,0
100001862,1,non-single (divorced / separated / married / widowed),22,high school,107394,unemployed / unskilled,0
100001863,0,non-single (divorced / separated / married / widowed),39,high school,72385,unemployed / unskilled,0
100001864,1,non-single (divorced / separated / married / widowed),27,high school,115934,unemployed / unskilled,0
100001865,0,single,40,high school,93183,unemployed / unskilled,0
100001866,0,single,24,other / unknown,63506,unemployed / unskilled,0
100001867,1,single,52,high school,113619,skilled employee / official,0
100001868,1,non-single (divorced / separated / married / widowed),30,high school,121399,unemployed / unskilled,0
100001869,1,non-single (divorced / separated / married / widowed),34,high school,78281,unemployed / unskilled,0
100001870,1,single,38,high school,103926,skilled employee / official,0
100001871,0,non-single (divorced / separated / married / widowed),39,high school,89097,unemployed / unskilled,0
100001872,1,single,29,other / unknown,80852,unemployed / unskilled,0
100001873,0,non-single (divorced / separated / married / widowed),25,high school,65207,unemployed / unskilled,0
100001874,1,non-single (divorced / separated / married / widowed),35,high school,93495,unemployed / unskilled,0
100001875,0,single,53,high school,121970,unemployed / unskilled,0
100001876,0,single,26,other / unknown,62027,unemployed / unskilled,0
100001877,0,single,33,high school,88602,unemployed / unskilled,0
100001878,0,non-single (divorced / separated / married / widowed),29,high school,89914,unemployed / unskilled,0
100001879,0,single,39,high school,83342,unemployed / unskilled,0
100001880,0,single,29,other / unknown,103439,skilled employee / official,0
100001881,0,single,26,other / unknown,115451,skilled employee / official,0
100001882,0,single,24,other / unknown,68250,unemployed / unskilled,0
100001883,1,non-single (divorced / separated / married / widowed),21,high school,113630,unemployed / unskilled,0
100001884,1,non-single (divorced / separated / married / widowed),26,high school,125880,skilled employee / official,0
100001885,1,non-single (divorced / separated / married / widowed),20,high school,91177,unemployed / unskilled,0
100001886,1,single,35,high school,73266,unemployed / unskilled,0
100001887,1,non-single (divorced / separated / married / widowed),24,high school,69021,unemployed / unskilled,0
100001888,1,single,40,high school,122593,skilled employee / official,0
100001889,1,single,44,high school,122180,skilled employee / official,0
100001890,0,single,29,other / unknown,75160,unemployed / unskilled,0
100001891,1,non-single (divorced / separated / married / widowed),39,high school,81973,unemployed / unskilled,0
100001892,1,non-single (divorced / separated / married / widowed),35,high school,92194,unemployed / unskilled,0
100001893,0,single,42,high school,107380,unemployed / unskilled,0
100001894,1,single,32,high school,98023,skilled employee / official,0
100001895,0,single,48,high school,94868,unemployed / unskilled,0
100001896,0,single,26,other / unknown,83442,unemployed / unskilled,0
100001897,1,non-single (divorced / separated / married / widowed),26,high school,109887,skilled employee / official,0
100001898,0,single,42,high school,98876,unemployed / unskilled,0
100001899,0,single,48,high school,94962,unemployed / unskilled,0
100001900,1,non-single (divorced / separated / married / widowed),42,high school,130740,skilled employee / official,0
100001901,1,non-single (divorced / separated / married / widowed),27,high school,94095,unemployed / unskilled,0
100001902,1,non-single (divorced / separated / married / widowed),37,high school,95071,unemployed / unskilled,0
